created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,person_role__caucus,person_role__congress_numbers,person_role__current,person_role__description,person_role__district,person_role__enddate,person_role__id,person_role__leadership_title,person_role__party,person_role__person,person_role__phone,person_role__role_type,person_role__role_type_label,person_role__senator_class,person_role__senator_rank,person_role__startdate,person_role__state,person_role__title,person_role__title_long,person_role__website,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2014-12-11T21:37:00,30539590,444750,-,Nay,116058,S001156,1969-01-28,1003554,Linda,female,Female,400355,Sánchez,https://www.govtrack.us/congress/members/linda_sanchez/400355,T.,Rep. Linda Sánchez [D-CA38],,,N00024870,29674,"Sánchez, Linda (Rep.) [D-CA38]",RepLindaSanchez,LindaTSanchez,,[113],True,Representative for California's 38th congressional district,38,2015-01-03,42828,,Democrat,400355,202-225-6676,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://lindasanchez.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539591,444750,-,Nay,116058,S000030,1960-01-07,45639,Loretta,female,Female,400356,Sanchez,https://www.govtrack.us/congress/members/loretta_sanchez/400356,B.,Rep. Loretta Sanchez [D-CA46],,,N00008274,203,"Sanchez, Loretta (Rep.) [D-CA46]",LorettaSanchez,LorettaSanchezLive,,[113],True,Representative for California's 46th congressional district,46,2015-01-03,42829,,Democrat,400356,202-225-2965,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://lorettasanchez.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539594,444750,-,Nay,116058,S001145,1944-05-26,57874,Janice,female,Female,400360,Schakowsky,https://www.govtrack.us/congress/members/janice_schakowsky/400360,D.,Rep. Janice “Jan” Schakowsky [D-IL9],,Jan,N00004724,6387,"Schakowsky, Janice “Jan” (Rep.) [D-IL9]",JanSchakowsky,repschakowsky,,[113],True,Representative for Illinois's 9th congressional district,9,2015-01-03,42831,,Democrat,400360,202-225-2111,representative,Representative,,,2013-01-03,IL,Rep.,Representative,http://schakowsky.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539595,444750,-,Nay,116058,S001150,1960-06-22,90167,Adam,male,Male,400361,Schiff,https://www.govtrack.us/congress/members/adam_schiff/400361,B.,Rep. Adam Schiff [D-CA28],,,N00009585,9489,"Schiff, Adam (Rep.) [D-CA28]",RepAdamSchiff,adamschiff,,[113],True,Representative for California's 28th congressional district,28,2015-01-03,42832,,Democrat,400361,202-225-4176,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://schiff.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539390,444749,+,Yea,116058,S001157,1945-06-27,1003567,David,male,Male,400363,Scott,https://www.govtrack.us/congress/members/david_scott/400363,,Rep. David Scott [D-GA13],,,N00024871,7826,"Scott, David (Rep.) [D-GA13]",RepDavidScott,RepDavidScott,,[113],True,Representative for Georgia's 13th congressional district,13,2015-01-03,42833,,Democrat,400363,202-225-2939,representative,Representative,,,2013-01-03,GA,Rep.,Representative,http://davidscott.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539598,444750,-,Nay,116058,S000185,1947-04-30,25888,Robert,male,Male,400364,Scott,https://www.govtrack.us/congress/members/robert_scott/400364,C.,Rep. Robert “Bobby” Scott [D-VA3],,Bobby,N00002147,27117,"Scott, Robert “Bobby” (Rep.) [D-VA3]",RepBobbyScott,repbobbyscott,,[113],True,Representative for Virginia's 3rd congressional district,3,2015-01-03,42834,,Democrat,400364,202-225-8351,representative,Representative,,,2013-01-03,VA,Rep.,Representative,http://www.bobbyscott.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539600,444750,-,Nay,116058,S000244,1943-06-14,1507,F.,male,Male,400365,Sensenbrenner,https://www.govtrack.us/congress/members/james_sensenbrenner/400365,James,Rep. James Sensenbrenner [R-WI5],Jr.,,N00004291,27142,"Sensenbrenner, James (Rep.) [R-WI5]",JimPressOffice,RepSensenbrenner,,[113],True,Representative for Wisconsin's 5th congressional district,5,2015-01-03,42835,,Republican,400365,202-225-5101,representative,Representative,,,2013-01-03,WI,Rep.,Representative,http://sensenbrenner.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539601,444750,-,Nay,116058,S000248,1943-10-24,14306,José,male,Male,400366,Serrano,https://www.govtrack.us/congress/members/jose_serrano/400366,E.,Rep. José Serrano [D-NY15],,,N00001813,26981,"Serrano, José (Rep.) [D-NY15]",RepJoseSerrano,,,[113],True,Representative for New York's 15th congressional district,15,2015-01-03,42836,,Democrat,400366,202-225-4361,representative,Representative,,,2013-01-03,NY,Rep.,Representative,http://serrano.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539391,444749,+,Yea,116058,S000250,1955-03-22,36807,Pete,male,Male,400367,Sessions,https://www.govtrack.us/congress/members/pete_sessions/400367,A.,Rep. Pete Sessions [R-TX32],,,N00005681,288,"Sessions, Pete (Rep.) [R-TX32]",PeteSessions,PeteSessions,,[113],True,Representative for Texas's 32nd congressional district,32,2015-01-03,42837,,Republican,400367,202-225-2231,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://sessions.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539393,444749,+,Yea,116058,S000344,1954-10-24,45124,Brad,male,Male,400371,Sherman,https://www.govtrack.us/congress/members/brad_sherman/400371,J.,Rep. Brad Sherman [D-CA30],,,N00006897,142,"Sherman, Brad (Rep.) [D-CA30]",BradSherman,shermanca27,,[113],True,Representative for California's 30th congressional district,30,2015-01-03,42838,,Democrat,400371,202-225-5911,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://bradsherman.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539394,444749,+,Yea,116058,S000364,1958-02-21,30623,John,male,Male,400373,Shimkus,https://www.govtrack.us/congress/members/john_shimkus/400373,M.,Rep. John Shimkus [R-IL15],,,N00004961,246,"Shimkus, John (Rep.) [R-IL15]",RepShimkus,repshimkus,,[113],True,Representative for Illinois's 15th congressional district,15,2015-01-03,42839,,Republican,400373,202-225-5271,representative,Representative,,,2013-01-03,IL,Rep.,Representative,http://shimkus.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539396,444749,+,Yea,116058,S001148,1950-09-08,57889,Michael,male,Male,400376,Simpson,https://www.govtrack.us/congress/members/michael_simpson/400376,K.,Rep. Michael “Mike” Simpson [R-ID2],,Mike,N00006263,2917,"Simpson, Michael “Mike” (Rep.) [R-ID2]",CongMikeSimpson,CongMikeSimpson,,[113],True,Representative for Idaho's 2nd congressional district,2,2015-01-03,42840,,Republican,400376,202-225-5531,representative,Representative,,,2013-01-03,ID,Rep.,Representative,http://simpson.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539604,444750,-,Nay,116058,S000480,1929-08-14,1755,Louise,female,Female,400378,Slaughter,https://www.govtrack.us/congress/members/louise_slaughter/400378,McIntosh,Rep. Louise Slaughter [D-NY25],,,N00001311,26991,"Slaughter, Louise (Rep.) [D-NY25]",LouiseSlaughter,louiseslaughter,,[113],True,Representative for New York's 25th congressional district,25,2015-01-03,42841,,Democrat,400378,202-225-3615,representative,Representative,,,2013-01-03,NY,Rep.,Representative,http://www.louise.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539641,444752,0,Not Voting,116058,S000510,1965-06-15,44329,Adam,male,Male,400379,Smith,https://www.govtrack.us/congress/members/adam_smith/400379,,Rep. Adam Smith [D-WA9],,,N00007833,845,"Smith, Adam (Rep.) [D-WA9]",RepAdamSmith,CongressmanAdamSmith,,[113],True,Representative for Washington's 9th congressional district,9,2015-01-03,42844,,Democrat,400379,202-225-8901,representative,Representative,,,2013-01-03,WA,Rep.,Representative,http://adamsmith.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539605,444750,-,Nay,116058,S000522,1953-03-04,6411,Christopher,male,Male,400380,Smith,https://www.govtrack.us/congress/members/christopher_smith/400380,H.,Rep. Christopher “Chris” Smith [R-NJ4],,Chris,N00009816,26952,"Smith, Christopher “Chris” (Rep.) [R-NJ4]",RepChrisSmith,USRepChrisSmith,,[113],True,Representative for New Jersey's 4th congressional district,4,2015-01-03,42842,,Republican,400380,202-225-3765,representative,Representative,,,2013-01-03,NJ,Rep.,Representative,http://chrissmith.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539606,444750,-,Nay,116058,S000583,1947-11-19,8884,Lamar,male,Male,400381,Smith,https://www.govtrack.us/congress/members/lamar_smith/400381,S.,Rep. Lamar Smith [R-TX21],,,N00001811,27097,"Smith, Lamar (Rep.) [R-TX21]",LamarSmithTX21,lamarsmithtexas21,,[113],True,Representative for Texas's 21st congressional district,21,2015-01-03,42843,,Republican,400381,202-225-4236,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://lamarsmith.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539403,444749,+,Yea,116058,T000459,1962-01-29,57891,Lee,male,Male,400400,Terry,https://www.govtrack.us/congress/members/lee_terry/400400,R.,Rep. Lee Terry [R-NE2],,,N00005321,21276,"Terry, Lee (Rep.) [R-NE2]",LEETERRYNE,NebraskaTerry,,[113],True,Representative for Nebraska's 2nd congressional district,2,2015-01-03,42845,,Republican,400400,202-225-4155,representative,Representative,,,2013-01-03,NE,Rep.,Representative,http://leeterry.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539612,444750,-,Nay,116058,T000193,1948-01-28,7304,Bennie,male,Male,400402,Thompson,https://www.govtrack.us/congress/members/bennie_thompson/400402,G.,Rep. Bennie Thompson [D-MS2],,,N00003288,26929,"Thompson, Bennie (Rep.) [D-MS2]",BennieGThompson,RepBennieThompson,,[113],True,Representative for Mississippi's 2nd congressional district,2,2015-01-03,42847,,Democrat,400402,202-225-5876,representative,Representative,,,2013-01-03,MS,Rep.,Representative,http://benniethompson.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539611,444750,-,Nay,116058,T000460,1951-01-24,57872,Mike,male,Male,400403,Thompson,https://www.govtrack.us/congress/members/mike_thompson/400403,Michael,Rep. Mike Thompson [D-CA5],,,N00007419,3564,"Thompson, Mike (Rep.) [D-CA5]",RepThompson,CongressmanMThompson,,[113],True,Representative for California's 5th congressional district,5,2015-01-03,42846,,Democrat,400403,202-225-3311,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://mikethompson.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539405,444749,+,Yea,116058,T000238,1958-07-15,36814,Mac,male,Male,400404,Thornberry,https://www.govtrack.us/congress/members/mac_thornberry/400404,M.,Rep. Mac Thornberry [R-TX13],,,N00006052,21706,"Thornberry, Mac (Rep.) [R-TX13]",MacTXPress,RepMacThornberry,,[113],True,Representative for Texas's 13th congressional district,13,2015-01-03,42848,,Republican,400404,202-225-3706,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://thornberry.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539406,444749,+,Yea,116058,T000462,1962-10-21,88155,Patrick,male,Male,400406,Tiberi,https://www.govtrack.us/congress/members/patrick_tiberi/400406,J.,Rep. Patrick “Pat” Tiberi [R-OH12],,Pat,N00009699,8404,"Tiberi, Patrick “Pat” (Rep.) [R-OH12]",TiberiPress,PatTiberi,,[113],True,Representative for Ohio's 12th congressional district,12,2015-01-03,42849,,Republican,400406,202-225-5355,representative,Representative,,,2013-01-03,OH,Rep.,Representative,http://tiberi.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
